Transect,Plot,Replicate,Date,Time,Observer,Sky,Wind,BirdNumber,Period,Minute,Species,Sex,DetectionMethod,Distance,NewRecord,CounterSing
820,387,0,5/21/2015,9:08:00 AM,CH,0,0,20,3,6,BTBW,M,S,1,0,0
820,387,0,5/21/2015,9:08:00 AM,CH,0,0,22,3,6,BTBW,M,S,2,0,0
820,387,0,5/21/2015,9:08:00 AM,CH,0,0,23,3,6,OVEN,M,S,2,0,0
820,387,0,5/21/2015,9:08:00 AM,CH,0,0,26,3,7,OVEN,M,S,1,0,0
820,387,0,5/21/2015,9:08:00 AM,CH,0,0,27,3,7,REVI,M,S,2,0,0
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,1,1,1,BTBW,M,S,1,1,0
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,4,1,1,REVI,M,S,1,1,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,5,1,1,REVI,M,S,1,1,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,9,1,3,BTBW,M,S,1,1,0
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,11,2,3,BLBW,M,S,2,1,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,12,2,3,BTBW,F,V,1,1,0
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,13,2,4,BTBW,M,V,1,0,0
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,15,2,5,BTNW,M,S,1,0,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,16,2,5,REVI,M,S,1,0,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,17,2,5,BLBW,M,S,1,1,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,18,2,6,REVI,M,S,1,0,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,19,2,6,BTBW,M,S,2,1,0
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,21,3,6,BTNW,M,S,1,0,0
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,22,3,7,BLBW,M,S,1,0,0
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,23,3,7,BTBW,M,S,1,0,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,24,3,7,BTBW,M,S,1,0,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,25,3,8,BTBW,M,S,2,1,0
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,26,3,8,REVI,M,S,1,1,1
825,343,0,5/21/2015,7:23:00 AM,AJS,2,0,27,3,8,REVI,M,S,1,1,1
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,1,1,1,OVEN,M,S,1,1,0
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,2,1,1,REVI,M,S,2,1,1
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,3,1,1,REVI,M,S,2,1,1
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,5,1,1,BTNW,M,S,2,1,0
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,7,1,2,BLBW,M,S,2,1,1
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,8,1,2,BLBW,M,S,2,1,1
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,9,2,4,REVI,M,S,1,0,1
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,10,2,4,REVI,M,S,2,0,1
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,11,2,4,BTNW,M,S,2,0,0
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,12,2,4,BLBW,M,S,1,0,0
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,14,2,6,BTBW,M,S,2,1,0
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,16,3,7,REVI,M,S,1,0,1
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,17,3,7,REVI,M,S,2,0,1
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,20,3,8,BTNW,M,S,1,0,0
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,22,3,8,BLBW,M,S,2,0,0
830,347,0,5/21/2015,7:08:00 AM,DJW,2,1,23,3,9,OVEN,M,S,2,0,0
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,2,1,1,REVI,M,S,2,1,0
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,3,1,1,BTNW,M,S,1,1,1
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,4,1,1,BTNW,M,S,2,1,1
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,5,1,1,OVEN,M,S,2,1,0
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,7,2,3,BTNW,M,S,2,0,1
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,8,2,3,REVI,M,S,1,0,0
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,10,2,4,OVEN,M,S,2,0,0
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,11,2,4,BTNW,M,S,2,0,1
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,12,3,6,OVEN,M,S,2,0,0
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,14,3,6,REVI,M,S,1,0,0
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,15,3,7,BTNW,M,S,2,0,1
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,16,3,7,BTNW,M,S,2,0,1
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,17,3,7,OVEN,M,S,2,0,0
820,386,0,5/21/2015,9:24:00 AM,CH,0,0,18,3,7,OVEN,M,S,2,1,0
820,385,0,5/21/2015,9:38:00 AM,CH,1,0,1,1,1,REVI,M,S,2,1,1
820,385,0,5/21/2015,9:38:00 AM,CH,1,0,2,1,1,BTNW,M,S,1,1,0
820,385,0,5/21/2015,9:38:00 AM,CH,1,0,3,1,1,REVI,M,S,2,1,1
820,385,0,5/21/2015,9:38:00 AM,CH,1,0,5,2,3,REVI,M,S,2,0,1
820,385,0,5/21/2015,9:38:00 AM,CH,1,0,6,2,3,BTNW,M,S,1,0,0
820,385,0,5/21/2015,9:38:00 AM,CH,1,0,7,2,4,REVI,M,S,2,0,1
820,385,0,5/21/2015,9:38:00 AM,CH,1,0,9,3,6,REVI,M,S,2,0,1
820,385,0,5/21/2015,9:38:00 AM,CH,1,0,10,3,6,REVI,M,S,2,0,1
820,385,0,5/21/2015,9:38:00 AM,CH,1,0,11,3,6,BTNW,M,S,2,0,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,1,1,1,REVI,M,S,1,1,1
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,2,1,1,BLBW,M,S,1,1,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,4,1,1,BTNW,M,S,1,1,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,5,1,1,OVEN,M,S,1,1,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,7,1,1,OVEN,M,S,2,1,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,10,1,3,REVI,M,S,2,1,1
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,11,2,4,REVI,M,S,1,0,1
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,12,2,4,REVI,M,S,2,0,1
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,13,2,4,OVEN,M,S,1,0,1
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,14,2,4,OVEN,M,S,2,0,1
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,15,2,4,BLBW,M,S,1,0,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,20,3,7,OVEN,M,S,1,0,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,21,3,7,BTNW,M,S,1,0,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,24,3,8,OVEN,M,S,2,0,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,25,3,8,OVEN,M,S,2,1,0
830,346,0,5/21/2015,7:30:00 AM,DJW,2,1,27,3,8,BLBW,M,S,1,0,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,1,1,1,REVI,M,S,1,1,1
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,3,1,1,OVEN,M,S,1,1,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,4,1,1,REVI,M,S,2,1,1
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,5,1,1,BTBW,M,V,1,1,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,7,1,2,BTNW,M,S,1,1,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,8,2,3,OVEN,M,S,2,1,1
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,9,2,3,OVEN,M,S,1,0,1
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,11,2,4,BTBW,M,S,2,1,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,12,2,4,REVI,M,S,2,0,1
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,13,2,5,REVI,M,S,1,0,1
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,14,2,5,BTNW,M,S,1,0,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,15,2,6,BTBW,M,V,1,0,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,17,3,6,REVI,M,S,1,0,1
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,18,3,6,REVI,M,S,2,0,1
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,19,3,6,BTBW,M,S,1,0,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,21,3,7,REVI,M,S,2,1,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,22,3,8,BTNW,M,S,1,0,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,23,3,9,BLBW,M,S,1,1,0
825,334,0,5/21/2015,8:09:00 AM,AJS,1,0,24,3,9,BTBW,M,S,2,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,2,1,1,BTNW,M,S,1,1,1
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,3,1,1,BTNW,M,S,1,1,1
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,4,1,1,BTBW,M,S,1,1,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,5,1,1,REVI,M,S,1,1,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,6,1,1,OVEN,M,S,2,1,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,7,1,2,BTNW,M,S,2,1,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,9,2,3,OVEN,M,S,1,1,1
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,10,2,3,BTNW,M,S,1,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,11,2,4,BTNW,M,S,2,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,13,2,4,BTBW,M,S,1,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,14,2,4,OVEN,M,S,2,0,1
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,15,2,5,BTNW,M,S,2,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,18,2,6,REVI,M,S,1,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,19,3,6,OVEN,M,S,1,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,20,3,6,BTNW,M,S,1,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,21,3,7,BTBW,M,S,1,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,22,3,7,BTNW,M,S,1,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,23,3,8,REVI,M,S,1,0,0
820,333,0,5/21/2015,8:26:00 AM,AJS,1,1,26,3,9,OVEN,M,S,2,0,0
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,1,1,1,BLBW,M,S,1,1,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,2,1,1,BLBW,M,S,2,1,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,4,1,1,BTNW,M,S,1,1,0
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,5,1,1,REVI,M,S,2,1,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,7,1,2,REVI,M,S,1,1,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,11,2,4,REVI,M,S,1,0,0
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,12,2,4,BLBW,M,S,1,0,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,14,2,4,BTNW,M,S,2,0,0
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,15,2,5,BTNW,M,S,1,1,0
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,16,2,5,BTBW,M,S,2,1,0
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,17,2,5,BLBW,M,S,1,1,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,18,2,6,"REVI
",M,S,2,0,0
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,19,3,7,REVI,M,S,1,0,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,20,3,7,BLBW,M,S,1,0,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,21,3,7,REVI,M,S,2,1,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,22,3,8,BLBW,M,S,1,0,1
830,353,0,5/21/2015,8:05:00 AM,DJW,2,1,24,3,10,BTBW,M,S,2,0,0
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,1,1,1,OVEN,M,S,1,1,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,2,1,1,REVI,M,S,1,1,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,4,1,1,REVI,M,S,2,1,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,5,1,2,OVEN,M,S,2,1,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,6,1,2,BTNW,M,S,2,1,0
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,7,1,3,BTNW,M,S,1,0,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,8,2,3,BTNW,M,S,2,0,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,9,2,3,BTNW,M,S,1,0,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,11,2,4,REVI,M,S,1,0,0
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,12,2,4,OVEN,M,S,2,0,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,13,2,4,OVEN,M,S,2,0,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,14,2,5,BTNW,M,S,2,1,0
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,15,2,6,REVI,M,S,2,0,0
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,16,3,6,REVI,M,S,1,0,0
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,17,3,7,OVEN,M,S,1,0,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,18,3,7,OVEN,M,S,2,0,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,21,3,8,OVEN,M,S,2,1,0
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,22,3,8,BTNW,M,S,1,0,1
820,332,0,5/21/2015,8:43:00 AM,AJS,1,1,23,3,9,BTNW,M,S,2,0,1
830,354,0,5/21/2015,8:20:00 AM,DJW,1,1,2,1,1,BTBW,M,S,1,1,0
830,354,0,5/21/2015,8:20:00 AM,DJW,1,1,8,3,10,BLBW,M,S,1,1,0
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,1,1,1,REVI,M,S,1,1,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,2,1,1,REVI,M,S,2,1,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,4,1,1,BTBW,M,S,2,1,0
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,5,1,2,OVEN,M,S,2,1,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,6,1,2,REVI,M,S,1,1,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,8,1,3,OVEN,M,S,2,1,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,10,2,4,OVEN,M,S,2,0,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,11,2,4,REVI,M,S,2,0,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,12,2,4,REVI,M,S,2,0,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,13,2,4,OVEN,M,S,2,0,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,14,2,4,BTBW,M,S,2,0,0
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,17,3,7,REVI,M,S,2,0,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,18,3,7,REVI,M,S,2,0,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,19,3,7,OVEN,M,S,2,0,0
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,20,3,8,BTBW,M,S,2,0,0
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,21,3,8,REVI,M,S,2,0,1
830,397,0,5/21/2015,8:55:00 AM,DJW,2,1,23,3,9,OVEN,M,S,2,0,0
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,1,1,1,REVI,M,S,1,1,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,2,1,1,REVI,M,S,1,1,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,3,1,1,BTBW,M,S,2,1,0
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,4,1,1,BTNW,M,S,2,1,0
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,5,1,1,OVEN,M,S,2,1,0
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,8,1,2,OVEN,M,S,2,1,0
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,11,2,4,OVEN,M,S,2,0,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,12,2,4,REVI,M,S,2,0,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,13,2,4,REVI,M,S,2,0,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,14,2,4,BTNW,M,S,2,0,0
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,17,2,6,OVEN,M,S,2,1,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,18,2,6,BTBW,M,S,1,0,0
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,19,3,7,"BTBW
",M,S,2,0,0
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,20,3,7,REVI,M,S,1,0,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,21,3,7,REVI,M,S,2,0,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,22,3,7,OVEN,M,S,2,0,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,23,3,7,OVEN,M,S,2,0,1
830,398,0,5/21/2015,9:10:00 AM,DJW,2,1,25,3,9,BTNW,M,S,2,0,0
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,3,1,1,REVI,M,S,1,1,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,4,1,1,REVI,M,S,1,1,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,5,1,1,REVI,M,S,2,1,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,6,1,1,BTNW,M,S,1,1,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,8,1,2,OVEN,M,S,1,1,0
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,9,1,2,BTNW,M,S,2,1,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,13,2,4,BTNW,M,S,1,0,0
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,14,2,4,OVEN,M,S,1,0,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,15,2,4,BTNW,M,S,2,0,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,16,2,5,REVI,M,S,1,0,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,17,2,5,REVI,M,S,1,0,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,18,2,6,BTNW,M,S,2,1,0
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,21,3,7,REVI,M,S,1,0,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,22,3,7,REVI,M,S,1,0,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,25,3,9,BTBW,M,S,1,1,0
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,26,3,9,BTNW,M,S,1,0,1
820,331,0,5/21/2015,9:02:00 AM,AJS,1,1,27,3,9,BTNW,M,S,2,0,1
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,2,1,1,REVI,M,S,1,1,0
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,3,1,1,OVEN,M,S,1,1,1
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,6,1,1,BTBW,M,S,2,1,0
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,7,1,2,OVEN,M,S,2,1,1
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,12,2,4,OVEN,M,S,2,0,0
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,13,2,4,REVI,M,S,1,0,1
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,15,2,4,REVI,M,S,2,0,1
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,16,2,4,BTBW,M,S,2,0,0
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,21,2,6,OVEN,M,S,1,0,0
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,23,3,7,REVI,M,S,1,0,1
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,26,3,7,REVI,M,S,2,0,1
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,27,3,8,BTBW,M,S,2,0,0
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,30,3,9,OVEN,M,S,1,0,0
830,399,0,5/21/2015,9:25:00 AM,DJW,1,1,32,3,10,BTNW,M,S,2,1,0
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,1,1,1,BLBW,M,S,1,1,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,2,1,1,BLBW,M,S,1,1,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,4,1,1,BLBW,M,S,1,1,0
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,5,1,1,BTBW,M,S,1,1,0
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,6,1,1,REVI,M,S,1,1,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,7,1,1,REVI,M,S,1,1,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,8,1,2,OVEN,M,S,2,1,0
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,9,1,3,BTBW,M,S,1,1,0
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,10,1,3,BTBW,F,V,1,1,0
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,11,2,3,REVI,M,S,1,0,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,12,2,3,BLBW,M,S,1,0,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,13,2,4,BLBW,M,S,1,0,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,15,2,4,BTBW,M,S,1,0,0
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,16,2,5,REVI,M,S,2,1,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,19,3,6,BLBW,M,S,1,0,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,22,3,7,BTBW,M,S,1,0,1
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,23,3,7,BLBW,M,S,1,0,0
820,330,0,5/21/2015,9:25:00 AM,AJS,1,2,25,3,8,REVI,M,S,2,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,2,1,1,OVEN,M,S,2,1,1
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,3,1,1,BTBW,M,S,2,1,1
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,6,1,1,OVEN,U,C,1,1,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,8,1,1,BTNW,M,S,1,1,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,9,1,1,OVEN,M,S,2,1,1
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,10,1,2,BTBW,M,S,2,1,1
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,11,1,2,OVEN,M,S,2,1,1
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,14,2,4,BTNW,M,S,1,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,16,2,4,OVEN,M,S,2,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,17,2,4,OVEN,U,V,1,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,19,2,5,OVEN,M,S,2,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,20,2,5,OVEN,U,V,1,1,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,21,2,7,REVI,M,S,2,1,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,23,3,7,BTBW,M,S,2,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,24,3,7,OVEN,M,S,2,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,25,3,8,BTNW,M,S,1,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,27,3,8,OVEN,U,V,1,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,28,3,8,OVEN,U,V,1,0,0
830,400,0,5/21/2015,9:40:00 AM,DJW,2,1,31,3,9,REVI,M,S,2,0,0
820,329,0,5/21/2015,9:40:00 AM,AJS,1,1,2,1,1,BLBW,M,S,2,1,0
820,329,0,5/21/2015,9:40:00 AM,AJS,1,1,3,1,1,BTBW,M,S,1,1,0
820,329,0,5/21/2015,9:40:00 AM,AJS,1,1,4,1,1,BTBW,M,S,1,1,1
820,329,0,5/21/2015,9:40:00 AM,AJS,1,1,7,1,1,BTNW,M,S,2,1,0
820,329,0,5/21/2015,9:40:00 AM,AJS,1,1,13,2,4,BTNW,M,S,1,0,0
820,329,0,5/21/2015,9:40:00 AM,AJS,1,1,14,2,4,BTBW,M,S,1,0,0
820,329,0,5/21/2015,9:40:00 AM,AJS,1,1,16,3,6,BTBW,M,S,1,0,0
820,329,0,5/21/2015,9:40:00 AM,AJS,1,1,17,3,6,BTNW,M,S,1,0,0
820,329,0,5/21/2015,9:40:00 AM,AJS,1,1,22,3,9,OVEN,M,S,1,0,0
810,313,0,5/22/2015,5:32:00 AM,AJS,1,1,1,1,1,BTNW,M,S,1,1,0
810,313,0,5/22/2015,5:32:00 AM,AJS,1,1,2,1,1,REVI,M,S,1,1,1
810,313,0,5/22/2015,5:32:00 AM,AJS,1,1,3,1,1,REVI,M,S,2,1,1
810,313,0,5/22/2015,5:32:00 AM,AJS,1,1,5,1,1,REVI,M,S,1,1,1
810,313,0,5/22/2015,5:32:00 AM,AJS,1,1,6,1,1,OVEN,M,S,2,1,0
810,313,0,5/22/2015,5:32:00 AM,AJS,1,1,7,1,2,BTNW,M,S,2,1,0
810,313,0,5/22/2015,5:32:00 AM,AJS,1,1,9,2,3,REVI,M,S,1,0,1
810,313,0,5/22/2015,5:32:00 AM,AJS,1,1,10,2,3,REVI,M,S,1,0,1
